Interface,Has BCD,Has MDN Page,Expected URL,Redirect
ProcessingInstruction.target,true,false,https://developer.mozilla.org/docs/Web/API/ProcessingInstruction/target
ProcessingInstruction.sheet,false,false
Range.expand,false,false
ScriptedTaskQueue,false,false
ScriptedTaskQueue.postTask,false,false
ScriptedTaskQueueController,false,false
ScriptedTaskQueueController.default,false,false
ShadowRoot.delegatesFocus,true,false,https://developer.mozilla.org/docs/Web/API/ShadowRoot/delegatesFocus
Text.getDestinationInsertionPoints,false,false
Selection.baseNode,false,false
Selection.baseOffset,false,false
Selection.extentNode,false,false
Selection.extentOffset,false,false
ApplicationCacheErrorEvent,false,false
ApplicationCacheErrorEvent.ApplicationCacheErrorEvent,false,false
ApplicationCacheErrorEvent.reason,false,false
ApplicationCacheErrorEvent.url,false,false
ApplicationCacheErrorEvent.status,false,false
ApplicationCacheErrorEvent.message,false,false
BeforeUnloadEvent.returnValue,false,false
ErrorEvent.ErrorEvent,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/ErrorEvent
ErrorEvent.message,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/message
ErrorEvent.filename,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/filename
ErrorEvent.lineno,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/lineno
ErrorEvent.colno,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/colno
ErrorEvent.error,true,false,https://developer.mozilla.org/docs/Web/API/ErrorEvent/error
HashChangeEvent.HashChangeEvent,false,false
KeyboardEvent.initKeyboardEvent,false,false
MessageEvent.initMessageEvent,true,false,https://developer.mozilla.org/docs/Web/API/MessageEvent/initMessageEvent
MessageEvent.userActivation,false,false
MouseEvent.fromElement,false,false
MouseEvent.toElement,false,false
MouseEvent.layerX,false,false
MouseEvent.layerY,false,false
MutationEvent,false,false
MutationEvent.initMutationEvent,false,false
MutationEvent.relatedNode,false,false
MutationEvent.prevValue,false,false
MutationEvent.newValue,false,false
MutationEvent.attrName,false,false
MutationEvent.attrChange,false,false
PageTransitionEvent.PageTransitionEvent,false,false
PictureInPictureControlEvent,false,false
PictureInPictureControlEvent.PictureInPictureControlEvent,false,false
PictureInPictureControlEvent.id,false,false
PopStateEvent.PopStateEvent,false,false
PopStateEvent.state,true,false,https://developer.mozilla.org/docs/Web/API/PopStateEvent/state
